kapavietę	1	ˌ
kapaviečių	1	ˌ
kape	1	ˋ
kapeika	2	ˋ
kapeikas	2	ˋ
kapeikom	1	ˌ
kapeikomis	1	ˌ
kapeikos	1	ˌ
kapeiką	1	ˌ
kapela	2	ˋ
kapelionai	2	ˌ
kapelionas	2	ˌ
kapeliono	2	ˌ
kapelionu	3	ˋ
kapelmeisterį	2	ˈ
kapelom	1	ˋ
kapelos	1	ˋ
kapelą	1	ˋ
kaperis	0	ˌ
kapibara	3	ˋ
kapibaras	3	ˋ
kapiliarai	2	ˌ
kapiliarių	3	ˌ
kapiliarų	2	ˌ
kapinaitėse	2	ˈ
kapines	0	ˌ
kapinynai	2	ˈ
kapinynas	2	ˈ
kapinyne	2	ˈ
kapinyno	2	ˈ
kapinynus	2	ˈ
kapinyną	2	ˈ
kapinynų	2	ˈ
kapinėmis	3	ˋ
kapinėse	3	ˋ
kapitalai	2	ˌ
kapitalas	2	ˌ
kapitale	3	ˋ
kapitalinio	2	ˌ
kapitalinis	2	ˌ
kapitalinius	2	ˌ
kapitalinių	2	ˌ
kapitalinį	2	ˌ
kapitalistai	3	ˋ
kapitalistine	3	ˋ
kapitalistinis	3	ˋ
kapitalistinė	3	ˋ
kapitalistinės	3	ˋ
kapitalistinėse	3	ˋ
kapitalistinę	3	ˋ
kapitalistiškai	3	ˋ
kapitalistų	3	ˋ
kapitalizmas	3	ˋ
kapitalizme	4	ˋ
kapitalizmo	3	ˋ
kapitalizmu	4	ˋ
kapitalizmui	3	ˋ
kapitalizmą	3	ˋ
kapitališkai	2	ˌ
kapitališkas	2	ˌ
kapitališkus	2	ˌ
kapitalo	2	ˌ
kapitalu	3	ˋ
kapitalui	2	ˌ
kapitalą	2	ˌ
kapitalų	2	ˌ
kapitolijų	2	ˈ
kapitonai	2	ˌ
kapitonas	2	ˌ
kapitone	3	ˋ
kapitono	2	ˌ
kapitonu	3	ˋ
kapitonui	2	ˌ
kapitonus	3	ˋ
kapitoną	2	ˌ
kapitonė	2	ˌ
kapitonės	2	ˌ
kapituliacija	3	ˌ
kapituliacijos	3	ˌ
kapituliaciją	3	ˌ
kapituliacijų	3	ˌ
kapituliavusią	3	ˌ
kapituliuoja	3	ˈ
kapituliuojame	3	ˈ
kapituliuokit	3	ˈ
kapituliuos	3	ˌ
kapituliuoti	3	ˈ
kapitulos	1	ˋ
kapišonais	2	ˋ
kapišonu	3	ˋ
kapliais	1	ˌ
kapo	0	ˌ
kapoja	1	ˈ
kapojasi	1	ˈ
kapojimas	1	ˈ
kapojimasis	1	ˈ
kapojo	1	ˈ
kapojome	1	ˈ
kapojosi	1	ˈ
kapoju	1	ˈ
kapok	1	ˈ
kapoklį	1	ˌ
kaponė	1	ˌ
kapos	1	ˌ
kaposi	1	ˈ
kapota	1	ˈ
kapoti	1	ˈ
kapotis	1	ˈ
kapotu	1	ˈ
kapotą	1	ˈ
kaprizai	1	ˋ
kaprizas	1	ˋ
kapriziukai	2	ˋ
kaprizo	1	ˋ
kaprizus	2	ˋ
kaprizų	1	ˋ
kapsi	0	ˋ
kapstai	1	ˌ
kapstinėtojai	2	ˈ
kapsto	0	ˌ
kapstomės	0	ˌ
kapstosi	0	ˌ
kapstydamas	1	ˈ
kapstydamasis	1	ˈ
kapstyt	1	ˈ
kapstyti	1	ˈ
kapstytis	1	ˈ
kapstėmės	0	ˌ
kapstėsi	0	ˌ
kapsukas	1	ˋ
kapsuke	2	ˋ
kapsuko	1	ˋ
kapsules	0	ˌ
kapsulių	0	ˌ
kapsulė	0	ˌ
kapsulėj	0	ˌ
kapsulės	0	ˌ
kapsulėse	0	ˌ
kapsulę	0	ˌ
kapsėjo	1	ˈ
kapsėti	1	ˈ
kapu	1	ˋ
kapucinai	2	ˋ
kapucinas	2	ˋ
kapui	0	ˌ
kapuose	2	ˋ
kapus	1	ˋ
kapą	0	ˌ
kapčiamiestis	0	ˌ
kapčiamiestyje	0	ˌ
kapčiamiesčio	0	ˌ
kapšas	0	ˌ
kapšelio	1	ˌ
kapšelis	1	ˌ
kapšelį	1	ˌ
kapšus	1	ˋ
kapšą	0	ˌ
kapų	1	ˌ
karabachas	2	ˌ
karabacho	2	ˌ
karabinierių	3	ˌ
karagandoje	2	ˈ
karagandos	2	ˈ
karai	1	ˌ
karaimiškos	1	ˋ
karaimų	1	ˋ
karais	1	ˌ
karakase	1	ˌ
karakaso	1	ˌ
karakasą	1	ˌ
karalaitei	2	ˈ
karalaitis	2	ˈ
karalaitė	2	ˈ
karalaitės	2	ˈ
karalaitę	2	ˈ
karalaitį	2	ˈ
karalaičio	2	ˈ
karalaičiui	2	ˈ
karalaičių	2	ˈ
karaliai	1	ˌ
karaliais	1	ˌ
karaliams	1	ˌ
karaliau	1	ˌ
karaliauja	2	ˈ
karaliaus	1	ˌ
karaliauti	2	ˈ
karaliaučiaus	2	ˈ
karaliaučių	2	ˈ
karaliavimo	2	ˌ
karaliavo	2	ˌ
karaliene	2	ˈ
karalienei	2	ˈ
karalienes	2	ˈ
karalienių	2	ˈ
karalienė	2	ˈ
karalienės	2	ˈ
karalienę	2	ˈ
karalijos	2	ˋ
karaliui	1	ˌ
karalium	1	ˌ
karaliumi	1	ˌ
karalius	1	ˌ
karališka	1	ˌ
karališkai	1	ˌ
karališkas	1	ˌ
karališkasis	1	ˌ
karališkieji	1	ˌ
karališko	1	ˌ
karališkoj	1	ˌ
karališkoji	1	ˌ
karališkojo	1	ˌ
karališkos	1	ˌ
karališkosios	1	ˌ
karališkus	1	ˌ
karališką	1	ˌ
karališkąją	1	ˌ
karališkąjį	1	ˌ
karališkąsias	1	ˌ
karališkų	1	ˌ
karališkųjų	1	ˌ
karaliūnaite	2	ˈ
karaliūnas	2	ˈ
karalių	1	ˌ
karalukas	2	ˋ
karalyste	3	ˋ
karalystei	2	ˌ
karalystes	3	ˋ
karalystė	2	ˌ
karalystėj	2	ˌ
karalystėje	2	ˌ
karalystės	2	ˌ
karalystėse	2	ˌ
karalystę	2	ˌ
karam	1	ˈ
karamele	3	ˋ
karamelę	2	ˋ
karams	1	ˈ
karantinai	2	ˋ
karantinas	2	ˋ
karantine	3	ˋ
karantino	2	ˋ
karantinu	3	ˋ
karantinui	2	ˋ
karantiną	2	ˋ
karantinų	2	ˋ
karančiuose	0	ˌ
karaoke	2	ˋ
karas	0	ˌ
karatai	1	ˌ
karatas	1	ˌ
karate	2	ˋ
karatė	2	ˌ
karatų	1	ˌ
karavanais	2	ˌ
karavanas	2	ˌ
karavaną	2	ˌ
karazijaitė	3	ˈ
karbauskininkai	1	ˈ
karbausko	1	ˈ
karbidas	1	ˋ
karbolio	0	ˈ
karbonadas	2	ˌ
karbonado	2	ˌ
karbonatą	2	ˌ
karbono	1	ˋ
karcinoma	3	ˋ
kardamonas	2	ˋ
kardams	1	ˈ
kardanai	1	ˌ
kardas	0	ˈ
kardeliais	1	ˌ
kardelis	1	ˌ
kardeliu	2	ˋ
kardelius	2	ˋ
kardelių	1	ˌ
kardelį	1	ˌ
kardinali	3	ˋ
kardinaliai	3	ˌ
kardinalias	3	ˋ
kardinalioji	3	ˈ
kardinalią	2	ˌ
kardinalių	3	ˌ
kardinolai	2	ˌ
kardinolais	2	ˌ
kardinolams	2	ˌ
kardinolas	2	ˌ
kardinolo	2	ˌ
kardinolu	3	ˋ
kardinolui	2	ˌ
kardinolus	3	ˋ
kardinolą	2	ˌ
kardinolų	2	ˌ
kardiochirurgas	3	ˋ
kardiochirurgijos	3	ˋ
kardiografą	2	ˌ
kardiogramą	2	ˌ
kardiologai	2	ˋ
kardiologais	2	ˋ
kardiologas	2	ˋ
kardiologe	3	ˋ
kardiologija	2	ˋ
kardiologijoj	2	ˋ
kardiologijos	2	ˋ
kardiologo	2	ˋ
kardiologu	3	ˋ
kardiologui	2	ˋ
kardiologą	2	ˋ
kardiologų	2	ˋ
kardiovaskulinių	4	ˋ
kardo	0	ˈ
kardokų	1	ˌ
kardomasis	0	ˈ
kardomoji	0	ˈ
kardomosios	0	ˈ
kardomąją	0	ˈ
kardomąsias	0	ˈ
kardomųjų	0	ˈ
kardu	0	ˈ
kardus	0	ˈ
kardą	0	ˈ
kardų	1	ˌ
kardžuvė	0	ˈ
kare	1	ˋ
kareiviai	1	ˌ
kareiviais	1	ˌ
kareiviams	1	ˌ
kareivines	3	ˋ
kareivinių	2	ˋ
kareivinėmis	2	ˋ
kareivinės	2	ˋ
kareivinėse	2	ˋ
kareivio	1	ˌ
kareivis	1	ˌ
kareiviu	2	ˋ
kareiviui	1	ˌ
kareiviukas	2	ˋ
kareiviukus	3	ˋ
kareivius	2	ˋ
kareiviškas	1	ˌ
kareiviški	1	ˌ
kareiviško	1	ˌ
kareivišku	1	ˌ
kareiviškų	1	ˌ
kareivių	1	ˌ
kareivėlio	2	ˌ
kareivėlis	2	ˌ
kareivį	1	ˌ
karelas	1	ˋ
karele	2	ˋ
karelio	1	ˌ
karelis	1	ˌ
karetaičių	2	ˈ
kargo	0	ˌ
kargulius	0	ˌ
kari	1	ˋ
kariai	1	ˌ
kariais	1	ˌ
kariam	0	ˌ
kariamas	0	ˌ
kariams	1	ˈ
kariaudama	1	ˈ
kariauja	1	ˈ
kariaujam	1	ˈ
kariaujama	1	ˈ
kariaujame	1	ˈ
kariaujant	1	ˈ
kariaujanti	1	ˈ
kariaujantys	1	ˈ
kariaujančiai	1	ˈ
kariaujančios	1	ˈ
kariaujančiose	1	ˈ
kariaujančią	1	ˈ
kariaujančių	1	ˈ
kariauji	1	ˈ
kariauna	2	ˋ
kariaunai	1	ˌ
kariaunos	1	ˌ
kariauną	1	ˌ
kariaus	1	ˌ
kariausim	1	ˈ
kariaut	1	ˈ
kariauti	1	ˈ
kariautojai	1	ˈ
kariautų	1	ˈ
kariavimo	1	ˌ
kariavimui	1	ˌ
kariavimą	1	ˌ
kariavo	1	ˌ
kariavom	1	ˌ
kariavusios	1	ˌ
kariavusiu	1	ˌ
kariavusių	1	ˌ
kariavęs	1	ˌ
karibuose	1	ˋ
karibų	1	ˋ
kariesas	0	ˌ
karieta	2	ˋ
karietoje	1	ˌ
karietomis	1	ˌ
karietos	1	ˌ
karietą	1	ˌ
karietų	1	ˌ
karikatūra	4	ˋ
karikatūrina	3	ˌ
karikatūrinami	3	ˌ
karikatūristė	4	ˋ
karikatūriškus	3	ˌ
karikatūroje	3	ˌ
karikatūros	3	ˌ
karikatūrose	3	ˌ
karikatūrą	3	ˌ
karikatūrų	3	ˌ
karina	0	ˌ
karinai	0	ˌ
karine	2	ˋ
karinei	1	ˋ
karines	2	ˋ
karinga	1	ˋ
karingai	1	ˋ
karingas	1	ˋ
karingi	1	ˋ
karingos	1	ˋ
karingumas	2	ˋ
karingus	1	ˋ
kariniai	1	ˋ
kariniais	1	ˋ
kariniame	1	ˋ
kariniams	1	ˋ
karininkai	2	ˌ
karininkais	2	ˌ
karininkam	2	ˌ
karininkams	2	ˌ
karininkas	2	ˌ
karininke	3	ˋ
karininkija	4	ˋ
karininkijos	3	ˋ
karininkiją	3	ˋ
karininko	2	ˌ
karininku	3	ˋ
karininkui	2	ˌ
karininkus	3	ˋ
karininką	2	ˌ
karininkų	2	ˌ
karinio	1	ˋ
karinis	1	ˋ
kariniu	2	ˋ
kariniuose	1	ˋ
karinius	2	ˋ
karinių	1	ˋ
karinos	0	ˌ
karinė	1	ˋ
karinėj	1	ˋ
karinėje	1	ˋ
karinėmis	1	ˋ
karinėms	1	ˋ
karinės	1	ˋ
karinėse	1	ˋ
karinę	1	ˋ
karinį	1	ˋ
kario	0	ˌ
kariu	1	ˋ
kariui	0	ˌ
kariuomene	1	ˈ
kariuomenei	1	ˈ
kariuomenes	1	ˈ
kariuomenių	1	ˈ
kariuomenė	1	ˈ
kariuomenėj	1	ˈ
kariuomenėje	1	ˈ
kariuomenėm	1	ˈ
kariuomenėms	1	ˈ
kariuomenės	1	ˈ
kariuomenėse	1	ˈ
kariuomenę	1	ˈ
kariuose	2	ˋ
karius	1	ˋ
kariškas	0	ˌ
kariškiai	1	ˋ
kariškiais	1	ˋ
kariškiams	1	ˋ
kariškio	1	ˋ
kariškis	1	ˋ
kariškiu	2	ˋ
kariškius	2	ˋ
kariškių	1	ˋ
karišką	0	ˌ
kariškį	1	ˋ
kariūnai	1	ˈ
kariūnišką	1	ˈ
kariūno	1	ˈ
kariūnėmis	1	ˈ
kariūnų	1	ˈ
karių	1	ˌ
karjera	2	ˋ
karjerai	1	ˋ
karjeras	1	ˋ
karjere	2	ˋ
karjeristai	2	ˋ
karjerizmas	2	ˋ
karjerizmą	2	ˋ
karjero	1	ˋ
karjeroj	1	ˋ
karjeroje	1	ˋ
karjeros	1	ˋ
karjerose	1	ˋ
karjerą	1	ˋ
karjerų	1	ˋ
karka	0	ˈ
karkasas	1	ˌ
karkaso	1	ˌ
karkasu	2	ˋ
karkasą	1	ˌ
karkasų	1	ˌ
karklelis	1	ˌ
karklo	0	ˌ
karklyne	1	ˈ
karklyno	1	ˈ
karklytė	1	ˈ
karklė	0	ˌ
karklėje	0	ˌ
karklėnuose	1	ˈ
karklės	0	ˌ
karklų	0	ˌ
karksime	0	ˌ
karktelėjo	0	ˈ
karkvabalis	0	ˌ
karką	0	ˈ
karlai	0	ˈ
karlas	0	ˈ
karlo	0	ˈ
karlsonas	0	ˈ
karlsonu	0	ˈ
karlsonui	0	ˈ
karlu	0	ˈ
karlą	0	ˈ
karma	0	ˈ
karmazinų	2	ˋ
karmelitai	2	ˋ
karmelitų	2	ˋ
karminiai	0	ˈ
karmos	0	ˈ
karmą	0	ˈ
karmėlavoj	1	ˈ
karmėlavos	1	ˈ
karmėlavą	1	ˈ
karmų	0	ˈ
karnavalas	2	ˌ
karnavalo	2	ˌ
karnavalu	3	ˋ
karnavalui	2	ˌ
karnavaluose	2	ˌ
karnavalus	3	ˋ
karnavalų	2	ˌ
karnizo	1	ˋ
karnos	1	ˌ
karo	0	ˌ
karoblio	1	ˌ
karoblis	1	ˌ
karobliu	2	ˋ
karoblį	1	ˌ
karoli	0	ˌ
karoliai	0	ˌ
karoliams	0	ˌ
karolina	3	ˋ
karolinai	2	ˋ
karolinoje	2	ˋ
karolinos	2	ˋ
karolio	0	ˌ
karolis	0	ˌ
karoliu	0	ˌ
karoliui	0	ˌ
karoliukais	2	ˋ
karoliukus	3	ˋ
karoliukų	2	ˋ
karolius	0	ˌ
karolišką	0	ˌ
karolį	0	ˌ
karosai	1	ˌ
karosas	1	ˌ
karosiukus	3	ˋ
karosiukų	2	ˋ
karoso	1	ˌ
karosu	2	ˋ
karosui	1	ˌ
karosus	2	ˋ
karosą	1	ˌ
karosų	1	ˌ
karotino	2	ˋ
karoto	1	ˈ
karpa	0	ˈ
karpai	0	ˈ
karpas	0	ˈ
karpatai	1	ˌ
karpatuose	1	ˌ
karpau	1	ˌ
karpavičiaus	1	ˌ
karpavičius	1	ˌ
karpavičių	1	ˌ
karpei	1	ˌ
karpiai	0	ˈ
karpiau	1	ˌ
karpiniais	2	ˌ
karpininkų	0	ˈ
karpinius	0	ˌ
karpinėm	0	ˈ
karpio	0	ˈ
karpis	0	ˈ
karpių	0	ˈ
karpo	0	ˌ
karpomis	0	ˈ
karpomom	0	ˌ
karpoms	0	ˈ
karpos	0	ˈ
karpote	0	ˌ
karpuotos	1	ˈ
karpymai	0	ˌ
karpymas	0	ˌ
karpymo	0	ˌ
karpymus	0	ˌ
karpymą	0	ˌ
karpys	1	ˌ
karpyti	1	ˈ
karpytoją	1	ˈ
karpė	0	ˌ
karpį	0	ˈ
karpų	0	ˈ
kars	0	ˌ
karsenos	0	ˈ
karstai	0	ˌ
karstais	0	ˌ
karstam	1	ˈ
karstas	0	ˌ
karste	1	ˋ
karstinių	1	ˋ
karsto	0	ˌ
karstu	1	ˋ
karstytis	1	ˈ
karstą	0	ˌ
karstėsi	1	ˈ
karstų	0	ˌ
kart	0	ˈ
karta	1	ˋ
kartai	0	ˌ
kartais	0	ˌ
kartams	0	ˌ
kartele	2	ˋ
karteles	2	ˋ
kartelio	1	ˋ
kartelis	1	ˋ
kartelių	1	ˋ
kartelė	1	ˌ
kartelėm	1	ˌ
kartelės	1	ˌ
kartelę	1	ˌ
kartelį	1	ˋ
kartenos	0	ˌ
karteris	0	ˈ
kartesnis	1	ˋ
karti	0	ˈ
kartingai	0	ˈ
kartingais	0	ˈ
kartingų	0	ˈ
kartkartėmis	0	ˌ
karto	0	ˌ
kartodamas	1	ˈ
kartodami	1	ˈ
kartodavo	1	ˈ
kartodavom	1	ˈ
kartodavosi	1	ˈ
kartografavimui	3	ˌ
kartografija	2	ˌ
kartografijos	2	ˌ
kartografiją	2	ˌ
kartografuojamas	3	ˈ
kartografuojami	3	ˈ
kartografuojant	3	ˈ
kartografuosim	3	ˈ
kartografuot	3	ˈ
kartografuotas	3	ˈ
kartoj	1	ˌ
kartoja	1	ˈ
kartojai	1	ˈ
kartojam	1	ˈ
kartojama	1	ˈ
kartojamas	1	ˈ
kartojame	1	ˈ
kartojami	1	ˈ
kartojamos	1	ˈ
kartojamus	1	ˈ
kartojamės	1	ˈ
kartojant	1	ˈ
kartojančius	1	ˈ
kartojasi	1	ˈ
kartojat	1	ˈ
kartojate	1	ˈ
kartojau	1	ˈ
kartoje	2	ˋ
kartoji	1	ˈ
kartojimas	1	ˈ
kartojimo	1	ˈ
kartojimosi	1	ˈ
kartojimui	1	ˈ
kartojimą	1	ˈ
kartojimų	1	ˈ
kartojo	1	ˈ
kartojome	1	ˈ
kartojos	1	ˈ
kartojosi	1	ˈ
kartojot	1	ˈ
kartoju	1	ˈ
kartojuos	1	ˈ
kartojuosi	1	ˈ
kartojusi	1	ˈ
kartojęs	1	ˈ
kartok	1	ˈ
kartoki	1	ˈ
kartomis	2	ˋ
kartoms	1	ˈ
kartonai	1	ˋ
kartonines	1	ˋ
kartoniniuose	1	ˋ
kartoninių	1	ˋ
kartoninėm	1	ˋ
kartoninėmis	1	ˋ
kartoninėms	1	ˋ
kartoninės	1	ˋ
kartoninę	1	ˋ
kartono	1	ˋ
kartoną	1	ˋ
kartonėlio	2	ˌ
kartos	1	ˌ
kartose	2	ˋ
kartosianti	1	ˈ
kartosime	1	ˈ
kartosis	1	ˌ
kartosiu	1	ˈ
kartosiuos	1	ˈ
kartot	0	ˌ
kartota	1	ˈ
kartotas	1	ˈ
kartotekas	3	ˋ
kartotekoje	2	ˋ
kartoteką	2	ˋ
kartoti	1	ˈ
kartotinai	1	ˈ
kartotiniai	1	ˈ
kartotinis	1	ˈ
kartotinius	1	ˈ
kartotinė	1	ˈ
kartotis	1	ˈ
kartotus	1	ˈ
kartotą	1	ˈ
kartotųsi	1	ˈ
kartočiau	1	ˈ
karts	0	ˋ
kartu	1	ˋ
kartui	0	ˌ
kartuko	1	ˋ
kartumas	1	ˋ
kartumą	1	ˋ
kartus	1	ˋ
kartuves	0	ˈ
kartuvių	0	ˈ
kartuvėm	0	ˈ
kartuvės	0	ˈ
kartušu	2	ˋ
kartą	0	ˌ
kartėlio	1	ˌ
kartėlis	1	ˌ
kartėliu	2	ˋ
kartį	0	ˌ
kartūs	0	ˈ
kartųjį	0	ˈ
karu	1	ˋ
karui	0	ˌ
karuliai	2	ˌ
karuose	2	ˋ
karus	1	ˋ
karusele	3	ˋ
karuselė	2	ˋ
karuselėje	2	ˋ
karuselėms	2	ˋ
karuselės	2	ˋ
karuselę	2	ˋ
karutis	1	ˋ
karutį	1	ˋ
karučiais	1	ˋ
karučiu	2	ˋ
karužis	1	ˋ
karve	0	ˈ
karvedys	2	ˌ
karvedžiai	2	ˌ
karvedžiui	0	ˌ
karvedžius	0	ˌ
karvedžių	2	ˌ
karvei	0	ˈ
karvele	2	ˋ
karveliai	1	ˌ
karvelidė	2	ˋ
karvelis	1	ˌ
karveliu	2	ˋ
karveliuose	1	ˌ
karvelių	1	ˌ
karvelė	1	ˌ
karves	0	ˈ
karvides	2	ˋ
karvidės	1	ˋ
karvidę	1	ˋ
karvidžių	1	ˋ
karvukes	2	ˋ
karvutei	1	ˋ
karvutes	2	ˋ
karvutės	1	ˋ
karvytes	1	ˈ
karvytė	1	ˈ
karvytėm	1	ˈ
karvyčių	1	ˈ
karvė	0	ˈ
karvėm	0	ˈ
karvėmis	0	ˈ
karvės	0	ˈ
karvę	0	ˈ
karyba	1	ˈ
karybai	1	ˈ
karyboj	1	ˈ
karyboje	1	ˈ
karybos	1	ˈ
karybą	1	ˈ
karys	1	ˌ
karą	0	ˌ
karčema	2	ˋ
karčemoje	3	ˋ
karčemos	2	ˌ
karčemose	3	ˋ
karčia	0	ˈ
karčiai	1	ˌ
karčiais	1	ˌ
karčiauskas	1	ˈ
karčiauską	1	ˈ
karčius	1	ˋ
karčią	0	ˈ
karė	1	ˌ
karį	0	ˌ
karš	0	ˌ
karšiai	0	ˌ
karšimo	1	ˋ
karšinys	2	ˌ
karšis	0	ˌ
karšiukai	1	ˋ
karštais	1	ˌ
karštakošis	2	ˌ
karštakošiškus	2	ˌ
karštakošiškų	2	ˌ
karštakošį	2	ˌ
karštakraujų	2	ˌ
karštam	1	ˈ
karštame	2	ˋ
karštas	0	ˈ
karštasis	1	ˋ
karštesnis	1	ˋ
karštesnius	2	ˋ
karštesnių	2	ˌ
karštesnėse	3	ˋ
karštesnį	1	ˋ
karštieji	1	ˈ
karštiems	1	ˈ
karštligiškai	0	ˌ
karštligiškus	0	ˌ
karštligė	0	ˌ
karštligės	0	ˌ
karštligę	0	ˌ
karštoj	1	ˌ
karštoje	2	ˋ
karštoji	1	ˈ
karštom	1	ˈ
karštosios	1	ˌ
karštu	0	ˈ
karštuoju	1	ˈ
karštuosiuose	1	ˌ
karštuosius	1	ˈ
karšty	0	ˌ
karštyje	0	ˌ
karštą	0	ˈ
karštąja	1	ˈ
karštį	0	ˌ
karštų	1	ˌ
karštųjų	1	ˌ
karšuvos	0	ˈ
karšyklos	1	ˌ
karšyklų	1	ˌ
karščiai	0	ˌ
karščiais	0	ˌ
karščiau	1	ˌ
karščiausia	1	ˈ
karščiausias	1	ˈ
karščiausio	1	ˈ
karščiausios	1	ˈ
karščiausius	1	ˈ
karščiausią	1	ˈ
karščiausių	1	ˈ
karščiavimas	1	ˌ
karščiavimo	1	ˌ
karščiavo	1	ˌ
karščiavęs	1	ˌ
karščio	0	ˌ
karščiu	1	ˋ
karščiui	0	ˌ
karščiuodama	1	ˈ
karščiuoja	1	ˈ
karščiuojantys	1	ˈ
karščiuojančiuosius	1	ˈ
karščiuojančius	1	ˈ
karščiuojančią	1	ˈ
karščiuojančių	1	ˈ
karščiuojate	1	ˈ
karščiuoju	1	ˈ
karščiuojuosi	1	ˈ
karščiuosiuosi	1	ˈ
karščiuoti	1	ˈ
karščiuotis	1	ˈ
karščius	1	ˋ
karščių	0	ˌ
karūna	2	ˋ
karūnacijos	2	ˌ
karūnaciją	2	ˌ
karūnas	2	ˋ
karūnavimas	2	ˌ
karūnavimo	2	ˌ
karūnavosi	2	ˌ
karūnomis	1	ˌ
karūnos	1	ˌ
karūnuojamas	2	ˈ
karūnuotas	2	ˈ
karūnuoti	2	ˈ
karūnuotis	2	ˈ
karūną	1	ˌ
karų	1	ˌ
karžygių	2	ˌ
karžygys	2	ˌ
kas	0	ˋ
kasablanka	2	ˈ
kasacija	1	ˌ
kasacijos	1	ˌ
kasaciją	1	ˌ
kasaciniam	1	ˌ
kasacinio	1	ˌ
kasacinis	1	ˌ
kasacinius	1	ˌ
kasacinių	1	ˌ
kasacinė	1	ˌ
kasacinės	1	ˌ
kasacinį	1	ˌ
kasai	0	ˌ
kasam	0	ˌ
kasamas	0	ˌ
kasame	0	ˌ
kasamos	0	ˌ
kasant	0	ˌ
kasas	1	ˋ
kasat	0	ˌ
kasdama	2	ˋ
kasdamas	0	ˋ
kasdami	2	ˋ
kasdamiesi	0	ˋ
kasdien	1	ˌ
kasdiena	1	ˌ
kasdiene	2	ˋ
kasdienei	1	ˌ
kasdienes	2	ˋ
kasdieni	1	ˌ
kasdieniai	1	ˌ
kasdieniais	1	ˌ
kasdieniam	1	ˌ
kasdieniame	1	ˌ
kasdieniams	1	ˌ
kasdienine	3	ˋ
kasdienines	3	ˋ
kasdieniniai	2	ˋ
kasdieniniais	2	ˋ
kasdieniniam	2	ˋ
kasdieniniame	2	ˋ
kasdieninio	2	ˋ
kasdieninis	2	ˋ
kasdieniniu	3	ˋ
kasdieniniuose	2	ˋ
kasdieninius	3	ˋ
kasdieninių	2	ˋ
kasdieninė	2	ˋ
kasdieninėj	2	ˋ
kasdieninėje	2	ˋ
kasdieninėmis	2	ˋ
kasdieninėms	2	ˋ
kasdieninės	2	ˋ
kasdieninę	2	ˋ
kasdieninį	2	ˋ
kasdienio	1	ˌ
kasdienis	1	ˌ
kasdieniu	2	ˋ
kasdieniuose	1	ˌ
kasdienius	2	ˋ
kasdieniška	1	ˌ
kasdieniškais	1	ˌ
kasdieniškas	1	ˌ
kasdieniški	1	ˌ
kasdieniškiausia	3	ˈ
kasdieniškiausiose	3	ˈ
kasdieniško	1	ˌ
kasdieniškos	1	ˌ
kasdieniškumą	3	ˋ
kasdieniškų	1	ˌ
kasdienių	1	ˌ
kasdienybe	2	ˈ
kasdienybei	2	ˈ
kasdienybė	2	ˈ
kasdienybėj	2	ˈ
kasdienybėje	2	ˈ
kasdienybės	2	ˈ
kasdienybę	2	ˈ
kasdieną	2	ˌ
kasdienė	1	ˌ
kasdienėj	1	ˌ
kasdienėje	1	ˌ
kasdienėm	1	ˌ
kasdienėmis	1	ˌ
kasdienėms	1	ˌ
kasdienės	1	ˌ
kasdienėse	1	ˌ
kasdienę	1	ˌ
kasdienį	1	ˌ
kaselytė	2	ˈ
kasetes	2	ˋ
kasetė	1	ˋ
kasetėj	1	ˋ
kasetės	1	ˋ
kasetę	1	ˋ
kasi	1	ˋ
kasiau	1	ˌ
kasiausi	1	ˌ
kasim	0	ˋ
kasimas	0	ˋ
kasime	0	ˋ
kasimą	0	ˋ
kasininkai	0	ˌ
kasininkas	0	ˌ
kasininkių	0	ˌ
kasininką	0	ˌ
kasininkė	0	ˌ
kasininkėms	0	ˌ
kasininkės	0	ˌ
kasininkę	0	ˌ
kasininkų	0	ˌ
kasinėja	2	ˈ
kasinėjam	2	ˈ
kasinėjant	2	ˈ
kasinėjimai	2	ˈ
kasinėjimas	2	ˈ
kasinėjimo	2	ˈ
kasinėjimuose	2	ˈ
kasinėjimų	2	ˈ
kasinės	1	ˋ
kasinėt	2	ˈ
kasinėti	2	ˈ
kasinėtojai	2	ˈ
kask	0	ˋ
kaskadas	1	ˌ
kaskadininkų	1	ˌ
kaskados	1	ˌ
kaskadą	1	ˌ
kaskart	1	ˌ
kaskite	0	ˋ
kasko	0	ˌ
kasmet	1	ˌ
kasmetines	3	ˋ
kasmetiniai	2	ˋ
kasmetiniame	2	ˋ
kasmetiniams	2	ˋ
kasmetinio	2	ˋ
kasmetinis	2	ˋ
kasmetiniu	3	ˋ
kasmetinius	3	ˋ
kasmetinių	2	ˋ
kasmetinė	2	ˋ
kasmetinėje	2	ˋ
kasmetinės	2	ˋ
kasmetinę	2	ˋ
kasmetinį	2	ˋ
kasmėnesinius	4	ˋ
kasmėnesinės	3	ˋ
kasnakt	1	ˌ
kasoj	1	ˌ
kasoje	2	ˋ
kasomis	2	ˋ
kasoms	1	ˈ
kasos	1	ˌ
kasose	2	ˋ
kasparai	0	ˌ
kasparas	0	ˌ
kasparavičiau	2	ˌ
kasparavičium	2	ˌ
kasparavičius	2	ˌ
kasparavičių	2	ˌ
kaspariukas	2	ˋ
kasparovas	1	ˌ
kasparovo	1	ˌ
kasparu	0	ˌ
kasparą	0	ˌ
kasperavičius	2	ˌ
kaspijos	0	ˌ
